#  template_name  redshift
bc03_template_0.50_gyr.txt  0.584
bc03_template_4.00_gyr.txt  0.583
bc03_template_6.00_gyr.txt  0.625
bc03_template_0.10_gyr.txt  0.592
bc03_template_0.10_gyr.txt  0.557
bc03_template_0.30_gyr.txt  0.574
bc03_template_0.50_gyr.txt  0.567
bc03_template_0.50_gyr.txt  0.525
bc03_template_2.00_gyr.txt  0.572
bc03_template_0.50_gyr.txt  0.573
bc03_template_0.10_gyr.txt  0.624
bc03_template_0.30_gyr.txt  0.616
bc03_template_4.00_gyr.txt  0.582
bc03_template_1.00_gyr.txt  0.554
bc03_template_0.10_gyr.txt  0.557
bc03_template_1.00_gyr.txt  0.584
bc03_template_1.00_gyr.txt  0.601
bc03_template_0.10_gyr.txt  0.551
bc03_template_4.00_gyr.txt  0.520
bc03_template_4.00_gyr.txt  0.608
bc03_template_0.50_gyr.txt  0.563
bc03_template_2.00_gyr.txt  0.627
bc03_template_4.00_gyr.txt  0.594
bc03_template_0.10_gyr.txt  0.528
bc03_template_0.30_gyr.txt  0.564
bc03_template_0.50_gyr.txt  0.575
bc03_template_6.00_gyr.txt  0.600
bc03_template_0.10_gyr.txt  0.622
bc03_template_6.00_gyr.txt  0.617
bc03_template_2.00_gyr.txt  0.588
bc03_template_0.50_gyr.txt  0.607
bc03_template_4.00_gyr.txt  0.591
bc03_template_6.00_gyr.txt  0.624
bc03_template_0.10_gyr.txt  0.537
bc03_template_0.50_gyr.txt  0.578
bc03_template_0.10_gyr.txt  0.545
bc03_template_0.50_gyr.txt  0.602
bc03_template_0.10_gyr.txt  0.544
bc03_template_4.00_gyr.txt  0.568
bc03_template_6.00_gyr.txt  0.612
bc03_template_0.50_gyr.txt  0.590
bc03_template_0.30_gyr.txt  0.552
bc03_template_2.00_gyr.txt  0.606
bc03_template_1.00_gyr.txt  0.592
bc03_template_1.00_gyr.txt  0.608
bc03_template_6.00_gyr.txt  0.516
bc03_template_0.50_gyr.txt  0.535
bc03_template_6.00_gyr.txt  0.547
bc03_template_2.00_gyr.txt  0.607
bc03_template_0.30_gyr.txt  0.597
bc03_template_0.30_gyr.txt  0.565
bc03_template_6.00_gyr.txt  0.506
bc03_template_2.00_gyr.txt  0.564
bc03_template_4.00_gyr.txt  0.619
bc03_template_0.30_gyr.txt  0.598
bc03_template_1.00_gyr.txt  0.609
bc03_template_6.00_gyr.txt  0.564
bc03_template_1.00_gyr.txt  0.571
bc03_template_1.00_gyr.txt  0.578
bc03_template_4.00_gyr.txt  0.578
bc03_template_1.00_gyr.txt  0.605
bc03_template_2.00_gyr.txt  0.611
bc03_template_2.00_gyr.txt  0.538
bc03_template_6.00_gyr.txt  0.537
bc03_template_6.00_gyr.txt  0.551
bc03_template_1.00_gyr.txt  0.592
bc03_template_2.00_gyr.txt  0.590
bc03_template_6.00_gyr.txt  0.557
bc03_template_0.50_gyr.txt  0.632
bc03_template_0.50_gyr.txt  0.564
bc03_template_6.00_gyr.txt  0.615
bc03_template_0.50_gyr.txt  0.616
bc03_template_0.30_gyr.txt  0.572
bc03_template_6.00_gyr.txt  0.553
bc03_template_1.00_gyr.txt  0.588
bc03_template_1.00_gyr.txt  0.606
bc03_template_0.50_gyr.txt  0.566
bc03_template_2.00_gyr.txt  0.621
bc03_template_0.50_gyr.txt  0.592
bc03_template_0.30_gyr.txt  0.575
bc03_template_0.30_gyr.txt  0.602
bc03_template_6.00_gyr.txt  0.514
bc03_template_0.10_gyr.txt  0.634
bc03_template_6.00_gyr.txt  0.638
bc03_template_0.10_gyr.txt  0.632
bc03_template_4.00_gyr.txt  0.594
bc03_template_1.00_gyr.txt  0.563
bc03_template_0.30_gyr.txt  0.574
bc03_template_6.00_gyr.txt  0.581
bc03_template_0.30_gyr.txt  0.586
bc03_template_0.50_gyr.txt  0.584
bc03_template_1.00_gyr.txt  0.587
bc03_template_4.00_gyr.txt  0.593
bc03_template_4.00_gyr.txt  0.590
bc03_template_6.00_gyr.txt  0.572
bc03_template_0.30_gyr.txt  0.612
bc03_template_1.00_gyr.txt  0.589
bc03_template_0.50_gyr.txt  0.605
bc03_template_2.00_gyr.txt  0.530
bc03_template_0.30_gyr.txt  0.552
bc03_template_0.30_gyr.txt  0.573
bc03_template_4.00_gyr.txt  0.553
bc03_template_4.00_gyr.txt  0.566
bc03_template_0.50_gyr.txt  0.631
bc03_template_0.10_gyr.txt  0.552
bc03_template_0.50_gyr.txt  0.551
bc03_template_6.00_gyr.txt  0.579
bc03_template_6.00_gyr.txt  0.555
bc03_template_4.00_gyr.txt  0.542
bc03_template_0.10_gyr.txt  0.580
bc03_template_0.50_gyr.txt  0.575
bc03_template_0.10_gyr.txt  0.545
bc03_template_4.00_gyr.txt  0.601
bc03_template_0.10_gyr.txt  0.529
bc03_template_0.30_gyr.txt  0.608
bc03_template_1.00_gyr.txt  0.565
bc03_template_6.00_gyr.txt  0.597
bc03_template_0.10_gyr.txt  0.577
bc03_template_1.00_gyr.txt  0.576
bc03_template_2.00_gyr.txt  0.547
bc03_template_2.00_gyr.txt  0.597
bc03_template_2.00_gyr.txt  0.573
bc03_template_0.30_gyr.txt  0.521
bc03_template_6.00_gyr.txt  0.537
bc03_template_0.10_gyr.txt  0.539
bc03_template_4.00_gyr.txt  0.595
bc03_template_6.00_gyr.txt  0.603
bc03_template_0.30_gyr.txt  0.597
bc03_template_0.10_gyr.txt  0.600
bc03_template_1.00_gyr.txt  0.595
bc03_template_4.00_gyr.txt  0.563
bc03_template_6.00_gyr.txt  0.587
bc03_template_0.30_gyr.txt  0.622
bc03_template_2.00_gyr.txt  0.573
bc03_template_0.10_gyr.txt  0.559
bc03_template_0.10_gyr.txt  0.576
bc03_template_0.50_gyr.txt  0.609
bc03_template_0.30_gyr.txt  0.587
bc03_template_6.00_gyr.txt  0.594
bc03_template_2.00_gyr.txt  0.651
bc03_template_0.30_gyr.txt  0.666
bc03_template_0.10_gyr.txt  0.604
bc03_template_1.00_gyr.txt  0.584
bc03_template_2.00_gyr.txt  0.554
bc03_template_4.00_gyr.txt  0.615
bc03_template_4.00_gyr.txt  0.609
bc03_template_1.00_gyr.txt  0.605
bc03_template_0.10_gyr.txt  0.569
bc03_template_2.00_gyr.txt  0.595
bc03_template_4.00_gyr.txt  0.551
bc03_template_0.50_gyr.txt  0.612
bc03_template_0.10_gyr.txt  0.593
bc03_template_4.00_gyr.txt  0.601
bc03_template_1.00_gyr.txt  0.593
bc03_template_6.00_gyr.txt  0.583
bc03_template_4.00_gyr.txt  0.614
bc03_template_0.10_gyr.txt  0.609
bc03_template_0.30_gyr.txt  0.583
bc03_template_1.00_gyr.txt  0.586
bc03_template_4.00_gyr.txt  0.581
bc03_template_4.00_gyr.txt  0.576
bc03_template_0.10_gyr.txt  0.645
bc03_template_2.00_gyr.txt  0.626
bc03_template_6.00_gyr.txt  0.629
bc03_template_4.00_gyr.txt  0.588
bc03_template_6.00_gyr.txt  0.631
bc03_template_1.00_gyr.txt  0.576
bc03_template_2.00_gyr.txt  0.640
bc03_template_1.00_gyr.txt  0.609
bc03_template_0.30_gyr.txt  0.651
bc03_template_1.00_gyr.txt  0.573
bc03_template_1.00_gyr.txt  0.596
bc03_template_1.00_gyr.txt  0.592
bc03_template_0.10_gyr.txt  0.585
bc03_template_1.00_gyr.txt  0.594
bc03_template_2.00_gyr.txt  0.622
bc03_template_6.00_gyr.txt  0.577
bc03_template_0.30_gyr.txt  0.571
bc03_template_6.00_gyr.txt  0.559
bc03_template_0.30_gyr.txt  0.567
bc03_template_2.00_gyr.txt  0.633
bc03_template_1.00_gyr.txt  0.576
bc03_template_0.10_gyr.txt  0.652
bc03_template_2.00_gyr.txt  0.648
bc03_template_1.00_gyr.txt  0.653
bc03_template_4.00_gyr.txt  0.589
bc03_template_2.00_gyr.txt  0.606
bc03_template_6.00_gyr.txt  0.611
bc03_template_2.00_gyr.txt  0.633
bc03_template_6.00_gyr.txt  0.609
bc03_template_0.50_gyr.txt  0.670
bc03_template_1.00_gyr.txt  0.681
bc03_template_2.00_gyr.txt  0.542
bc03_template_0.50_gyr.txt  0.601
bc03_template_0.30_gyr.txt  0.601
bc03_template_0.30_gyr.txt  0.573
bc03_template_4.00_gyr.txt  0.604
bc03_template_4.00_gyr.txt  0.606
bc03_template_4.00_gyr.txt  0.599
bc03_template_4.00_gyr.txt  0.598
bc03_template_1.00_gyr.txt  0.626
bc03_template_0.50_gyr.txt  0.569
bc03_template_4.00_gyr.txt  0.581
bc03_template_2.00_gyr.txt  0.601
bc03_template_2.00_gyr.txt  0.662
bc03_template_0.30_gyr.txt  0.584
bc03_template_1.00_gyr.txt  0.623
bc03_template_0.30_gyr.txt  0.565
bc03_template_6.00_gyr.txt  0.612
bc03_template_2.00_gyr.txt  0.544
bc03_template_2.00_gyr.txt  0.570
bc03_template_2.00_gyr.txt  0.578
bc03_template_0.10_gyr.txt  0.567
bc03_template_0.50_gyr.txt  0.593
bc03_template_2.00_gyr.txt  0.616
bc03_template_6.00_gyr.txt  0.571
bc03_template_0.30_gyr.txt  0.554
bc03_template_2.00_gyr.txt  0.585
bc03_template_6.00_gyr.txt  0.599
bc03_template_0.10_gyr.txt  0.610
bc03_template_2.00_gyr.txt  0.589
bc03_template_0.10_gyr.txt  0.615
bc03_template_0.10_gyr.txt  0.612
bc03_template_0.50_gyr.txt  0.615
bc03_template_1.00_gyr.txt  0.629
bc03_template_0.10_gyr.txt  0.644
bc03_template_6.00_gyr.txt  0.639
bc03_template_4.00_gyr.txt  0.607
bc03_template_0.10_gyr.txt  0.551
bc03_template_0.30_gyr.txt  0.642
bc03_template_1.00_gyr.txt  0.596
bc03_template_0.10_gyr.txt  0.610
bc03_template_0.50_gyr.txt  0.633
bc03_template_2.00_gyr.txt  0.602
bc03_template_0.10_gyr.txt  0.585
bc03_template_0.30_gyr.txt  0.557
bc03_template_1.00_gyr.txt  0.593
bc03_template_2.00_gyr.txt  0.559
bc03_template_4.00_gyr.txt  0.560
bc03_template_0.10_gyr.txt  0.569
bc03_template_2.00_gyr.txt  0.648
bc03_template_0.10_gyr.txt  0.579
bc03_template_4.00_gyr.txt  0.588
bc03_template_6.00_gyr.txt  0.629
bc03_template_0.30_gyr.txt  0.609
bc03_template_4.00_gyr.txt  0.554
bc03_template_0.50_gyr.txt  0.644
bc03_template_4.00_gyr.txt  0.652
bc03_template_2.00_gyr.txt  0.602
bc03_template_0.30_gyr.txt  0.604
bc03_template_0.10_gyr.txt  0.593
bc03_template_0.30_gyr.txt  0.650
bc03_template_0.10_gyr.txt  0.534
bc03_template_1.00_gyr.txt  0.616
bc03_template_6.00_gyr.txt  0.578
bc03_template_6.00_gyr.txt  0.662
bc03_template_4.00_gyr.txt  0.618
bc03_template_0.30_gyr.txt  0.568
bc03_template_1.00_gyr.txt  0.607
bc03_template_0.10_gyr.txt  0.565
bc03_template_1.00_gyr.txt  0.630
bc03_template_0.50_gyr.txt  0.623
bc03_template_6.00_gyr.txt  0.590
bc03_template_0.10_gyr.txt  0.585
bc03_template_1.00_gyr.txt  0.612
bc03_template_1.00_gyr.txt  0.566
bc03_template_2.00_gyr.txt  0.612
bc03_template_0.10_gyr.txt  0.572
bc03_template_0.10_gyr.txt  0.642
bc03_template_4.00_gyr.txt  0.564
bc03_template_6.00_gyr.txt  0.637
bc03_template_6.00_gyr.txt  0.549
bc03_template_0.10_gyr.txt  0.545
bc03_template_1.00_gyr.txt  0.607
bc03_template_0.30_gyr.txt  0.555
bc03_template_0.30_gyr.txt  0.591
bc03_template_4.00_gyr.txt  0.590
bc03_template_4.00_gyr.txt  0.587
bc03_template_4.00_gyr.txt  0.650
bc03_template_0.10_gyr.txt  0.620
bc03_template_1.00_gyr.txt  0.621
bc03_template_6.00_gyr.txt  0.594
bc03_template_6.00_gyr.txt  0.661
bc03_template_2.00_gyr.txt  0.546
bc03_template_0.30_gyr.txt  0.626
bc03_template_0.30_gyr.txt  0.577
bc03_template_0.50_gyr.txt  0.574
bc03_template_6.00_gyr.txt  0.586
bc03_template_6.00_gyr.txt  0.555
bc03_template_4.00_gyr.txt  0.639
bc03_template_1.00_gyr.txt  0.562
bc03_template_2.00_gyr.txt  0.625
bc03_template_0.50_gyr.txt  0.603
bc03_template_0.50_gyr.txt  0.547
bc03_template_0.50_gyr.txt  0.676
bc03_template_0.50_gyr.txt  0.554
bc03_template_0.30_gyr.txt  0.598
bc03_template_0.50_gyr.txt  0.586
bc03_template_0.10_gyr.txt  0.622
bc03_template_1.00_gyr.txt  0.589
bc03_template_6.00_gyr.txt  0.608
bc03_template_4.00_gyr.txt  0.632
bc03_template_6.00_gyr.txt  0.600
bc03_template_0.50_gyr.txt  0.624
bc03_template_1.00_gyr.txt  0.599
bc03_template_0.30_gyr.txt  0.634
bc03_template_0.50_gyr.txt  0.618
bc03_template_2.00_gyr.txt  0.549
bc03_template_4.00_gyr.txt  0.591
bc03_template_4.00_gyr.txt  0.639
bc03_template_0.10_gyr.txt  0.603
bc03_template_0.10_gyr.txt  0.604
bc03_template_4.00_gyr.txt  0.624
bc03_template_0.50_gyr.txt  0.574
bc03_template_0.10_gyr.txt  0.623
bc03_template_0.50_gyr.txt  0.641
bc03_template_0.50_gyr.txt  0.651
bc03_template_4.00_gyr.txt  0.559
bc03_template_0.50_gyr.txt  0.569
bc03_template_0.50_gyr.txt  0.619
bc03_template_6.00_gyr.txt  0.574
bc03_template_4.00_gyr.txt  0.599
bc03_template_6.00_gyr.txt  0.539
bc03_template_0.30_gyr.txt  0.610
bc03_template_4.00_gyr.txt  0.660
bc03_template_1.00_gyr.txt  0.580
bc03_template_2.00_gyr.txt  0.602
bc03_template_1.00_gyr.txt  0.610
bc03_template_4.00_gyr.txt  0.651
bc03_template_0.50_gyr.txt  0.620
bc03_template_0.30_gyr.txt  0.603
bc03_template_6.00_gyr.txt  0.633
bc03_template_6.00_gyr.txt  0.576
bc03_template_0.10_gyr.txt  0.620
bc03_template_1.00_gyr.txt  0.580
bc03_template_6.00_gyr.txt  0.582
bc03_template_2.00_gyr.txt  0.596
bc03_template_0.50_gyr.txt  0.569
bc03_template_0.30_gyr.txt  0.615
bc03_template_0.30_gyr.txt  0.609
bc03_template_4.00_gyr.txt  0.553
bc03_template_6.00_gyr.txt  0.596
bc03_template_0.10_gyr.txt  0.611
bc03_template_2.00_gyr.txt  0.572
bc03_template_0.10_gyr.txt  0.631
bc03_template_2.00_gyr.txt  0.607
bc03_template_0.10_gyr.txt  0.563
bc03_template_1.00_gyr.txt  0.628
bc03_template_0.30_gyr.txt  0.582
bc03_template_0.50_gyr.txt  0.664
bc03_template_0.30_gyr.txt  0.540
bc03_template_2.00_gyr.txt  0.551
bc03_template_0.30_gyr.txt  0.589
bc03_template_0.50_gyr.txt  0.585
bc03_template_0.30_gyr.txt  0.626
bc03_template_0.50_gyr.txt  0.670
bc03_template_2.00_gyr.txt  0.556
bc03_template_6.00_gyr.txt  0.636
bc03_template_2.00_gyr.txt  0.656
bc03_template_0.10_gyr.txt  0.603
bc03_template_0.10_gyr.txt  0.577
bc03_template_2.00_gyr.txt  0.629
bc03_template_1.00_gyr.txt  0.637
bc03_template_0.10_gyr.txt  0.607
bc03_template_6.00_gyr.txt  0.590
bc03_template_0.30_gyr.txt  0.609
bc03_template_6.00_gyr.txt  0.632
bc03_template_2.00_gyr.txt  0.553
bc03_template_0.30_gyr.txt  0.603
bc03_template_1.00_gyr.txt  0.629
bc03_template_2.00_gyr.txt  0.635
bc03_template_0.50_gyr.txt  0.602
bc03_template_2.00_gyr.txt  0.582
bc03_template_2.00_gyr.txt  0.575
bc03_template_4.00_gyr.txt  0.620
bc03_template_0.50_gyr.txt  0.586
bc03_template_2.00_gyr.txt  0.636
bc03_template_1.00_gyr.txt  0.639
bc03_template_6.00_gyr.txt  0.630
bc03_template_1.00_gyr.txt  0.590
bc03_template_2.00_gyr.txt  0.586
bc03_template_1.00_gyr.txt  0.627
bc03_template_6.00_gyr.txt  0.647
bc03_template_0.30_gyr.txt  0.596
bc03_template_2.00_gyr.txt  0.616
bc03_template_0.10_gyr.txt  0.583
bc03_template_0.30_gyr.txt  0.655
bc03_template_1.00_gyr.txt  0.605
bc03_template_2.00_gyr.txt  0.624
bc03_template_4.00_gyr.txt  0.597
bc03_template_4.00_gyr.txt  0.666
bc03_template_1.00_gyr.txt  0.623
bc03_template_0.10_gyr.txt  0.627
bc03_template_0.30_gyr.txt  0.646
bc03_template_6.00_gyr.txt  0.632
bc03_template_1.00_gyr.txt  0.563
bc03_template_1.00_gyr.txt  0.610
bc03_template_4.00_gyr.txt  0.620
bc03_template_6.00_gyr.txt  0.619
bc03_template_4.00_gyr.txt  0.625
bc03_template_6.00_gyr.txt  0.612
bc03_template_1.00_gyr.txt  0.599
bc03_template_1.00_gyr.txt  0.609
bc03_template_4.00_gyr.txt  0.617
bc03_template_0.30_gyr.txt  0.568
bc03_template_0.30_gyr.txt  0.620
bc03_template_0.50_gyr.txt  0.614
bc03_template_1.00_gyr.txt  0.619
bc03_template_4.00_gyr.txt  0.572
bc03_template_0.30_gyr.txt  0.619
bc03_template_0.30_gyr.txt  0.626
bc03_template_4.00_gyr.txt  0.598
bc03_template_4.00_gyr.txt  0.642
bc03_template_6.00_gyr.txt  0.603
bc03_template_0.30_gyr.txt  0.635
bc03_template_0.10_gyr.txt  0.567
bc03_template_0.30_gyr.txt  0.655
bc03_template_0.30_gyr.txt  0.598
bc03_template_0.30_gyr.txt  0.640
bc03_template_4.00_gyr.txt  0.542
bc03_template_6.00_gyr.txt  0.635
bc03_template_4.00_gyr.txt  0.606
bc03_template_4.00_gyr.txt  0.611
bc03_template_0.30_gyr.txt  0.620
bc03_template_0.10_gyr.txt  0.666
bc03_template_0.30_gyr.txt  0.520
bc03_template_6.00_gyr.txt  0.583
bc03_template_0.50_gyr.txt  0.592
bc03_template_0.50_gyr.txt  0.630
bc03_template_1.00_gyr.txt  0.626
bc03_template_0.30_gyr.txt  0.625
bc03_template_4.00_gyr.txt  0.614
bc03_template_2.00_gyr.txt  0.572
bc03_template_6.00_gyr.txt  0.616
bc03_template_6.00_gyr.txt  0.625
bc03_template_0.50_gyr.txt  0.622
bc03_template_0.50_gyr.txt  0.652
bc03_template_1.00_gyr.txt  0.622
bc03_template_6.00_gyr.txt  0.643
bc03_template_1.00_gyr.txt  0.644
bc03_template_4.00_gyr.txt  0.533
bc03_template_1.00_gyr.txt  0.594
bc03_template_4.00_gyr.txt  0.614
bc03_template_0.30_gyr.txt  0.612
bc03_template_4.00_gyr.txt  0.572
bc03_template_0.30_gyr.txt  0.602
bc03_template_2.00_gyr.txt  0.611
bc03_template_0.10_gyr.txt  0.647
bc03_template_0.30_gyr.txt  0.599
bc03_template_0.30_gyr.txt  0.605
bc03_template_2.00_gyr.txt  0.610
bc03_template_6.00_gyr.txt  0.604
bc03_template_0.10_gyr.txt  0.649
bc03_template_0.10_gyr.txt  0.671
bc03_template_0.10_gyr.txt  0.653
bc03_template_6.00_gyr.txt  0.612
bc03_template_0.50_gyr.txt  0.640
bc03_template_0.30_gyr.txt  0.615
bc03_template_6.00_gyr.txt  0.608
bc03_template_6.00_gyr.txt  0.580
bc03_template_0.50_gyr.txt  0.614
bc03_template_2.00_gyr.txt  0.531
bc03_template_1.00_gyr.txt  0.569
bc03_template_0.50_gyr.txt  0.626
bc03_template_0.10_gyr.txt  0.584
bc03_template_0.10_gyr.txt  0.605
bc03_template_4.00_gyr.txt  0.568
bc03_template_0.30_gyr.txt  0.656
bc03_template_0.10_gyr.txt  0.584
bc03_template_0.10_gyr.txt  0.623
bc03_template_1.00_gyr.txt  0.630
bc03_template_0.10_gyr.txt  0.562
bc03_template_2.00_gyr.txt  0.562
bc03_template_1.00_gyr.txt  0.624
bc03_template_0.30_gyr.txt  0.665
bc03_template_4.00_gyr.txt  0.643
bc03_template_4.00_gyr.txt  0.597
bc03_template_0.10_gyr.txt  0.619
bc03_template_0.50_gyr.txt  0.633
bc03_template_6.00_gyr.txt  0.611
bc03_template_0.50_gyr.txt  0.665
bc03_template_0.50_gyr.txt  0.609
bc03_template_4.00_gyr.txt  0.571
bc03_template_6.00_gyr.txt  0.627
bc03_template_6.00_gyr.txt  0.643
bc03_template_4.00_gyr.txt  0.612
bc03_template_0.30_gyr.txt  0.615
bc03_template_4.00_gyr.txt  0.602
bc03_template_2.00_gyr.txt  0.615
bc03_template_0.10_gyr.txt  0.647
bc03_template_0.10_gyr.txt  0.603
bc03_template_2.00_gyr.txt  0.627
bc03_template_0.50_gyr.txt  0.595
bc03_template_4.00_gyr.txt  0.659
bc03_template_0.30_gyr.txt  0.577
bc03_template_6.00_gyr.txt  0.725
bc03_template_0.50_gyr.txt  0.639
bc03_template_6.00_gyr.txt  0.635
bc03_template_6.00_gyr.txt  0.582
bc03_template_0.10_gyr.txt  0.597
bc03_template_6.00_gyr.txt  0.569
bc03_template_0.50_gyr.txt  0.618
bc03_template_6.00_gyr.txt  0.507
bc03_template_6.00_gyr.txt  0.572
bc03_template_0.30_gyr.txt  0.669
bc03_template_0.50_gyr.txt  0.627
bc03_template_0.30_gyr.txt  0.657
bc03_template_6.00_gyr.txt  0.569
bc03_template_0.30_gyr.txt  0.611
bc03_template_4.00_gyr.txt  0.664
bc03_template_0.50_gyr.txt  0.617
bc03_template_2.00_gyr.txt  0.618
bc03_template_4.00_gyr.txt  0.715
bc03_template_4.00_gyr.txt  0.620
bc03_template_4.00_gyr.txt  0.642
bc03_template_0.50_gyr.txt  0.666
bc03_template_0.50_gyr.txt  0.604
bc03_template_6.00_gyr.txt  0.600
bc03_template_0.30_gyr.txt  0.591
bc03_template_4.00_gyr.txt  0.659
bc03_template_0.50_gyr.txt  0.701
bc03_template_0.30_gyr.txt  0.577
bc03_template_4.00_gyr.txt  0.549
bc03_template_0.50_gyr.txt  0.601
bc03_template_0.30_gyr.txt  0.668
bc03_template_0.50_gyr.txt  0.637
bc03_template_4.00_gyr.txt  0.570
bc03_template_4.00_gyr.txt  0.605
bc03_template_2.00_gyr.txt  0.602
bc03_template_2.00_gyr.txt  0.660
bc03_template_2.00_gyr.txt  0.620
bc03_template_6.00_gyr.txt  0.618
bc03_template_1.00_gyr.txt  0.621
bc03_template_4.00_gyr.txt  0.634
bc03_template_0.50_gyr.txt  0.643
bc03_template_6.00_gyr.txt  0.631
bc03_template_6.00_gyr.txt  0.602
bc03_template_2.00_gyr.txt  0.599
bc03_template_4.00_gyr.txt  0.595
bc03_template_0.30_gyr.txt  0.591
bc03_template_0.50_gyr.txt  0.603
bc03_template_0.30_gyr.txt  0.577
bc03_template_0.30_gyr.txt  0.622
bc03_template_0.10_gyr.txt  0.626
bc03_template_1.00_gyr.txt  0.624
bc03_template_4.00_gyr.txt  0.620
bc03_template_0.30_gyr.txt  0.605
bc03_template_6.00_gyr.txt  0.624
bc03_template_6.00_gyr.txt  0.632
bc03_template_4.00_gyr.txt  0.636
bc03_template_2.00_gyr.txt  0.643
bc03_template_0.30_gyr.txt  0.621
bc03_template_0.10_gyr.txt  0.601
bc03_template_0.30_gyr.txt  0.591
bc03_template_2.00_gyr.txt  0.620
bc03_template_0.10_gyr.txt  0.613
bc03_template_0.30_gyr.txt  0.605
bc03_template_1.00_gyr.txt  0.626
bc03_template_1.00_gyr.txt  0.587
bc03_template_0.50_gyr.txt  0.653
bc03_template_0.50_gyr.txt  0.537
bc03_template_0.50_gyr.txt  0.581
bc03_template_2.00_gyr.txt  0.593
bc03_template_0.50_gyr.txt  0.630
bc03_template_6.00_gyr.txt  0.652
bc03_template_4.00_gyr.txt  0.588
bc03_template_4.00_gyr.txt  0.576
bc03_template_0.30_gyr.txt  0.616
bc03_template_1.00_gyr.txt  0.626
bc03_template_0.10_gyr.txt  0.600
bc03_template_2.00_gyr.txt  0.617
bc03_template_0.10_gyr.txt  0.659
bc03_template_0.50_gyr.txt  0.621
bc03_template_0.10_gyr.txt  0.642
bc03_template_1.00_gyr.txt  0.598
bc03_template_0.30_gyr.txt  0.590
bc03_template_0.30_gyr.txt  0.651
bc03_template_0.10_gyr.txt  0.677
bc03_template_2.00_gyr.txt  0.605
bc03_template_4.00_gyr.txt  0.625
bc03_template_6.00_gyr.txt  0.679
bc03_template_0.30_gyr.txt  0.623
bc03_template_6.00_gyr.txt  0.595
bc03_template_6.00_gyr.txt  0.644
bc03_template_0.50_gyr.txt  0.567
bc03_template_6.00_gyr.txt  0.611
bc03_template_2.00_gyr.txt  0.671
bc03_template_0.50_gyr.txt  0.585
bc03_template_0.30_gyr.txt  0.661
bc03_template_0.50_gyr.txt  0.615
bc03_template_4.00_gyr.txt  0.662
bc03_template_2.00_gyr.txt  0.619
bc03_template_1.00_gyr.txt  0.572
bc03_template_0.50_gyr.txt  0.606
bc03_template_0.30_gyr.txt  0.587
bc03_template_0.10_gyr.txt  0.623
bc03_template_1.00_gyr.txt  0.620
bc03_template_2.00_gyr.txt  0.641
bc03_template_1.00_gyr.txt  0.631
bc03_template_0.30_gyr.txt  0.651
bc03_template_0.30_gyr.txt  0.615
bc03_template_0.50_gyr.txt  0.637
bc03_template_0.50_gyr.txt  0.636
bc03_template_1.00_gyr.txt  0.628
bc03_template_0.10_gyr.txt  0.578
bc03_template_0.10_gyr.txt  0.599
bc03_template_2.00_gyr.txt  0.643
bc03_template_4.00_gyr.txt  0.669
bc03_template_4.00_gyr.txt  0.637
bc03_template_4.00_gyr.txt  0.654
bc03_template_0.50_gyr.txt  0.650
bc03_template_2.00_gyr.txt  0.654
bc03_template_2.00_gyr.txt  0.629
bc03_template_4.00_gyr.txt  0.633
bc03_template_6.00_gyr.txt  0.610
bc03_template_4.00_gyr.txt  0.647
bc03_template_1.00_gyr.txt  0.694
bc03_template_1.00_gyr.txt  0.627
bc03_template_2.00_gyr.txt  0.664
bc03_template_0.30_gyr.txt  0.607
bc03_template_0.10_gyr.txt  0.676
bc03_template_1.00_gyr.txt  0.617
bc03_template_1.00_gyr.txt  0.613
bc03_template_0.50_gyr.txt  0.672
bc03_template_0.50_gyr.txt  0.661
bc03_template_4.00_gyr.txt  0.657
bc03_template_0.30_gyr.txt  0.604
bc03_template_2.00_gyr.txt  0.627
bc03_template_0.50_gyr.txt  0.671
bc03_template_0.30_gyr.txt  0.598
bc03_template_0.10_gyr.txt  0.639
bc03_template_1.00_gyr.txt  0.646
bc03_template_2.00_gyr.txt  0.585
bc03_template_0.10_gyr.txt  0.638
bc03_template_0.10_gyr.txt  0.716
bc03_template_1.00_gyr.txt  0.678
bc03_template_0.30_gyr.txt  0.620
bc03_template_4.00_gyr.txt  0.650
bc03_template_1.00_gyr.txt  0.684
bc03_template_4.00_gyr.txt  0.640
bc03_template_2.00_gyr.txt  0.646
bc03_template_1.00_gyr.txt  0.652
bc03_template_2.00_gyr.txt  0.631
bc03_template_2.00_gyr.txt  0.596
bc03_template_2.00_gyr.txt  0.590
bc03_template_0.10_gyr.txt  0.598
bc03_template_2.00_gyr.txt  0.647
bc03_template_6.00_gyr.txt  0.625
bc03_template_4.00_gyr.txt  0.642
bc03_template_6.00_gyr.txt  0.600
bc03_template_0.10_gyr.txt  0.675
bc03_template_2.00_gyr.txt  0.655
bc03_template_6.00_gyr.txt  0.612
bc03_template_0.50_gyr.txt  0.630
bc03_template_1.00_gyr.txt  0.637
bc03_template_4.00_gyr.txt  0.598
bc03_template_4.00_gyr.txt  0.649
bc03_template_1.00_gyr.txt  0.655
bc03_template_4.00_gyr.txt  0.656
bc03_template_6.00_gyr.txt  0.652
bc03_template_0.10_gyr.txt  0.577
bc03_template_2.00_gyr.txt  0.608
bc03_template_0.10_gyr.txt  0.723
bc03_template_2.00_gyr.txt  0.632
bc03_template_0.10_gyr.txt  0.632
bc03_template_0.50_gyr.txt  0.656
